dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.546711,18.728341,9.180429,3.293895,-3.441098,-1.612572,0.274019
0.020000,10.608898,18.745418,9.244919,3.224477,-3.470875,-1.488896,0.261961
0.020000,10.669932,18.761396,9.308009,3.154514,-3.498179,-1.365176,0.250124
0.020000,10.729781,18.776317,9.369690,3.084053,-3.523028,-1.242470,0.238519
0.020000,10.788418,18.790222,9.429953,3.013144,-3.545465,-1.121857,0.227156
0.020000,10.845816,18.803154,9.488789,2.941833,-3.565550,-1.004247,0.216043
0.020000,10.901951,18.815155,9.546193,2.870166,-3.583358,-0.890391,0.205189
0.020000,10.956800,18.826267,9.602156,2.798186,-3.598981,-0.781130,0.194600
0.020000,11.010343,18.836534,9.656675,2.725936,-3.612517,-0.676822,0.184281
0.020000,11.062562,18.845996,9.709744,2.653454,-3.624080,-0.578112,0.174238
0.020000,11.113439,18.854696,9.761360,2.580778,-3.633784,-0.485206,0.164475
0.020000,11.162959,18.862674,9.811519,2.507943,-3.641752,-0.398441,0.154996
0.020000,11.211109,18.869970,9.860218,2.434981,-3.648109,-0.317840,0.145802
0.020000,11.257877,18.876625,9.907457,2.361922,-3.652981,-0.243574,0.136897
0.020000,11.303251,18.882677,9.953233,2.288792,-3.656493,-0.175593,0.128282
0.020000,11.347222,18.888163,9.997545,2.215616,-3.658769,-0.113805,0.119957
0.020000,11.389783,18.893119,10.040393,2.142418,-3.659928,-0.057986,0.111923
0.020000,11.430926,18.897582,10.081778,2.069216,-3.660092,-0.008170,0.104181
0.020000,11.470645,18.901586,10.121698,1.996028,-3.659370,0.036090,0.096730
0.020000,11.508936,18.905163,10.160156,1.922871,-3.657872,0.074907,0.089569
0.020000,11.545794,18.908345,10.197151,1.849757,-3.655700,0.108617,0.082697
0.020000,11.581216,18.911164,10.232685,1.776698,-3.652952,0.137396,0.076114
0.020000,11.615199,18.913648,10.266759,1.703704,-3.649717,0.161746,0.069817
0.020000,11.647742,18.915825,10.299374,1.630782,-3.646083,0.181679,0.063806
0.020000,11.678843,18.917723,10.330533,1.557939,-3.642128,0.197752,0.058078
0.020000,11.708501,18.919366,10.360237,1.485181,-3.637926,0.210103,0.052632
0.020000,11.736716,18.920780,10.388487,1.412510,-3.633547,0.218948,0.047466
0.020000,11.763487,18.921986,10.415286,1.339929,-3.629050,0.224874,0.042577
0.020000,11.788816,18.923006,10.440634,1.267439,-3.624495,0.227713,0.037965
0.020000,11.812701,18.923861,10.464535,1.195040,-3.619935,0.228030,0.033626
0.020000,11.835145,18.924571,10.486990,1.122732,-3.615415,0.225992,0.029560
0.020000,11.856147,18.925152,10.508000,1.050512,-3.610982,0.221661,0.025763
0.020000,11.875709,18.925621,10.527568,0.978379,-3.606671,0.215539,0.022235
0.020000,11.893831,18.925995,10.545694,0.906329,-3.602521,0.207502,0.018973
0.020000,11.910516,18.926286,10.562381,0.834357,-3.598561,0.197975,0.015976
0.020000,11.925764,18.926509,10.577631,0.762461,-3.594820,0.187056,0.013242
0.020000,11.939575,18.926675,10.591443,0.690635,-3.591324,0.174802,0.010770
0.020000,11.951952,18.926795,10.603821,0.618873,-3.588094,0.161502,0.008557
0.020000,11.962895,18.926878,10.614764,0.547170,-3.585150,0.147216,0.006604
0.020000,11.972405,18.926932,10.624275,0.475519,-3.582508,0.132087,0.004909
0.020000,11.980484,18.926966,10.632353,0.403916,-3.580183,0.116275,0.003470
0.020000,11.987131,18.926985,10.639000,0.332352,-3.578187,0.099779,0.002287
0.020000,11.992347,18.926995,10.644216,0.260821,-3.576530,0.082833,0.001360
0.020000,11.996134,18.926999,10.648003,0.189317,-3.575222,0.065431,0.000687
0.020000,11.998490,18.927000,10.650359,0.117832,-3.574267,0.047755,0.000268
0.020000,11.999620,18.927000,10.651489,0.056499,-3.066636,25.381523,0.000067
0.020000,11.999965,18.927000,10.651834,0.017223,-1.963796,55.142011,0.000006
0.020000,12.000000,18.927000,10.651869,0.001771,-0.772623,59.558639,0.000000
0.020000,12.000000,18.927000,10.651869,0.000000,-0.088531,34.204622,0.000000
