dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.335153,8.111508,9.539824,2.214825,-3.547790,-0.369733,6.167105
0.020000,11.377758,8.106702,9.582699,2.143743,-3.554101,-0.315516,6.174615
0.020000,11.418981,8.102360,9.624150,2.072554,-3.559405,-0.265206,6.181877
0.020000,11.458815,8.098452,9.664176,2.001279,-3.563782,-0.218838,6.188890
0.020000,11.497254,8.094947,9.702774,1.929933,-3.567306,-0.176218,6.195651
0.020000,11.534293,8.091818,9.739945,1.858532,-3.570057,-0.137548,6.202160
0.020000,11.569926,8.089037,9.775687,1.787089,-3.572105,-0.102390,6.208416
0.020000,11.604150,8.086576,9.809999,1.715619,-3.573524,-0.070978,6.214418
0.020000,11.636962,8.084411,9.842882,1.644131,-3.574382,-0.042891,6.220165
0.020000,11.668357,8.082517,9.874335,1.572636,-3.574746,-0.018175,6.225658
0.020000,11.698335,8.080869,9.904357,1.501143,-3.574676,0.003467,6.230897
0.020000,11.726893,8.079446,9.932951,1.429658,-3.574236,0.022011,6.235881
0.020000,11.754029,8.078225,9.960114,1.358189,-3.573479,0.037848,6.240612
0.020000,11.779743,8.077188,9.985849,1.286739,-3.572459,0.051003,6.245089
0.020000,11.804033,8.076313,10.010155,1.215315,-3.571227,0.061615,6.249313
0.020000,11.826900,8.075584,10.033034,1.143918,-3.569826,0.070027,6.253284
0.020000,11.848343,8.074982,10.054485,1.072552,-3.568303,0.076152,6.257005
0.020000,11.868361,8.074493,10.074509,1.001218,-3.566695,0.080416,6.260474
0.020000,11.886955,8.074101,10.093108,0.929918,-3.565039,0.082785,6.263692
0.020000,11.904125,8.073791,10.110281,0.858650,-3.563368,0.083536,6.266662
0.020000,11.919872,8.073553,10.126029,0.787416,-3.561716,0.082614,6.269382
0.020000,11.934195,8.073373,10.140353,0.716214,-3.560105,0.080531,6.271855
0.020000,11.947095,8.073241,10.153254,0.645043,-3.558565,0.077018,6.274080
0.020000,11.958573,8.073148,10.164732,0.573900,-3.557116,0.072439,6.276058
0.020000,11.968628,8.073085,10.174788,0.502785,-3.555778,0.066907,6.277789
0.020000,11.977262,8.073044,10.183422,0.431693,-3.554568,0.060504,6.279276
0.020000,11.984475,8.073021,10.190634,0.360623,-3.553502,0.053322,6.280516
0.020000,11.990266,8.073008,10.196426,0.289571,-3.552592,0.045460,6.281512
0.020000,11.994637,8.073002,10.200796,0.218534,-3.551848,0.037243,6.282264
0.020000,11.997587,8.073001,10.203746,0.147509,-3.551280,0.028381,6.282771
0.020000,11.999217,8.073000,10.205376,0.081496,-3.300647,12.531630,6.283051
0.020000,11.999863,8.073000,10.206023,0.032327,-2.458435,42.110631,6.283162
0.020000,12.000000,8.073000,10.206159,0.006831,-1.274833,59.180077,0.000000
0.020000,12.000000,8.073000,10.206159,0.000000,-0.341528,46.665260,0.000000
